x,y,token
0.9445413,32.4864,drinks
-31.247341,24.960585,conversing
38.2331,10.507673,solid
-41.69621,42.339935,dalrymple
-41.667915,42.32538,carteret
-10.823102,6.8421984,contact
-10.027882,8.392373,reduced
-4.647087,-20.527826,ears
-18.492462,-40.391506,sinner
-12.522542,51.146145,laura
13.445967,0.9394039,shakes
-5.713772,-59.58234,17
-47.148,35.78473,mrs_smith
56.058716,18.574043,legs
48.168583,-31.883966,baths
-27.403,20.418798,invariably
1.8356701,-18.438826,transformed
-17.775114,-38.60765,gift
-25.603222,-46.486694,merciful
23.679655,48.946255,landlady
35.265175,-8.169044,thread
38.624382,30.624691,pin
35.835518,-23.400911,merchandise
3.0641723,1.467161,newest
-13.418751,-8.072983,mankind
7.827671,19.574297,expensive
-28.727016,-29.38013,intend
7.940696,-54.406754,surname
-14.379821,49.583466,ladyship
-5.4344025,-12.865585,maker
-18.196106,-30.73186,subdue
17.503046,-3.1509733,adverse
20.51817,-31.68831,cleansed
-28.220783,19.122593,impressions
-12.323392,-27.752287,incurable
37.096897,39.640053,slipped
9.203292,-2.1032999,sweeter
-5.889434,-59.508793,18
25.247093,12.886394,thicker
7.8365273,16.636711,envelope
-30.78226,30.085667,enquiry
22.599766,-6.786791,dawning
32.365395,-46.623425,toward
-19.743551,-4.171581,derive
27.407455,32.23663,knot
-25.583477,2.420409,print
-27.594275,25.169523,treating
46.53725,31.637947,boat
9.24835,53.00475,queer
38.087215,10.630693,shapeless
2.503205,-25.99899,mightily
39.54402,-13.869165,mountains
40.78881,24.137064,heels
11.786807,1.8595833,kisses
34.99255,14.920757,chairs
-2.9553924,-15.161576,murmur
-24.952812,-28.354776,hide
-4.6529465,42.206593,bespoke
-6.0764737,-59.595028,19
37.873734,39.76235,stepped
29.274986,33.500088,boots
31.08679,-5.4934664,thickest
36.297607,12.084674,outer
-29.307386,6.095769,obviously
33.249184,22.2684,blinding
22.360693,17.261036,bewildering
17.047537,13.287819,recognition
5.778991,-10.549523,wont
-17.971897,10.895564,imperfect
37.15762,2.0030856,groups
-20.864613,-26.456835,withdraw
-3.014631,31.34236,theatre
0.93165404,-0.540004,solely
43.930077,16.657633,flag
50.83446,-24.120396,sides
22.212948,-15.014452,pierced
41.1333,37.926014,disappeared
5.909973,6.3515615,marshal
21.295046,16.756626,glowed
2.9757116,-43.159206,visions
34.900505,15.166126,benches
14.307583,26.083784,foremost
-16.435976,11.135537,scientific
16.98282,39.420216,bill
0.30593953,16.10302,nameless
23.558823,26.15161,bowing
43.561977,-2.24789,cluster
36.209198,-32.857536,sacrificed
25.848892,-26.226637,consumed
-44.324944,-26.400906,farewell
25.391855,-1.0726312,incalculable
-5.690076,-59.943943,21
-8.285671,-31.30838,wrought
30.622671,17.156998,sporting
27.79208,-2.026799,perfume
32.513596,-10.68195,mouths
1.8762894,26.240154,official
-24.285385,-31.794518,plead
-22.584856,-10.133759,doubting
42.799564,7.8999133,surface
-23.42398,1.0893646,cruelty
24.832838,19.22056,hollow
-31.253716,-29.813894,abuse
33.73769,-37.13871,temple
-7.359109,33.20135,farthing
-4.121724,-33.80322,mar
10.2802725,54.983406,grandfather
39.020405,31.028816,shelf
33.69003,-23.511936,wells
-28.931273,-2.186691,cash
-23.482481,-37.922268,swear
36.404797,31.802505,hammer
-4.7759676,-38.65264,nevertheless
-6.3706646,-6.9255357,laws
-23.644003,-48.952225,testimonies
-2.9130144,-44.094765,testimony
-27.177504,-19.714323,hypocrite
5.8834805,5.344358,rubbish
-13.88762,18.184725,prior
-4.6004214,-5.547954,states
-20.230154,-1.8780789,omitted
-19.020401,10.274872,details
40.09091,-23.606829,cunning
-8.217108,-34.164753,despised
28.029829,13.739421,heaped
-12.096179,-19.353956,anguish
43.973366,29.849941,stern
-16.657095,8.942735,crime
-35.51116,32.980827,hinted
-15.667835,2.3604767,payment
-20.035137,24.200932,bodily
8.461449,-11.213447,straitened
7.167578,10.132212,shudder
-6.0886908,-59.91445,22
42.81525,14.672929,springing
3.7620368,37.367756,spell
15.541391,53.4656,harder
27.294401,34.377,lifting
21.037735,3.013237,placid
26.787546,-27.211338,kindle
0.018211817,-28.871193,destruction
2.8125954,7.8783097,deception
-4.5386047,-5.091159,poems
47.370136,13.321481,hideous
-40.284626,-21.692284,hart
15.863182,-33.922695,beside
-10.568886,15.582231,special
-36.371857,-20.34074,ambitious
6.204946,53.740395,chick
20.469532,-50.177803,fought
-34.52002,-19.064257,brave
2.9600186,38.15435,rat
38.59357,8.210426,china
13.075887,-24.67273,risen
-17.419775,-0.8941805,won
-13.403069,-12.166568,wonted
15.82881,-9.886693,keys
35.55914,11.146719,overlooking
31.29139,17.51199,pump
32.182034,18.741678,hotel
6.8280582,-38.586494,concerning
-3.5787847,-40.833565,haste
-9.260523,-43.327415,heirs
44.336643,15.720952,faced
-4.669193,-39.774254,ponder
-8.150987,-35.604435,wherewith
44.03141,21.203905,sank
-29.922047,-26.276213,defy
-6.256653,-59.93698,23
33.737553,23.207838,plunged
-4.49534,-1.7247858,materials
20.543388,18.02158,thrill
27.848257,43.75134,pausing
6.4519405,21.649387,assumed
17.32691,34.99044,painting
6.190821,28.371153,german
25.8482,-30.777079,prey
-2.2521462,3.8275733,robust
32.519447,9.6431055,toiling
-1.2699592,-13.09068,faltering
28.197702,15.132896,signal
-5.1043735,-3.2201602,histories
2.9212642,-40.850353,proverbs
52.911324,4.6277075,wings
-3.1503115,-2.760166,glories
34.634857,-34.355453,treasures
-21.867489,-40.570404,covet
-2.0680985,2.502038,loving
-28.65721,3.8709357,revolution
2.3739083,-38.95184,defied
28.3782,-26.303326,devoured
10.212239,-13.097278,pierce
4.1239333,48.915905,doctor
-41.79668,-12.928248,ll
4.5673647,-51.16297,prophesied
32.98463,-5.91308,barrel
15.366101,16.276726,rapture
-15.773723,-10.801349,immortality
43.41799,34.87823,paced
-36.573784,-5.6510887,today
19.47207,-24.661798,poured
-11.555098,-44.52662,exalt
-12.412941,-17.635942,remorse
-5.7795143,2.6360118,homage
26.106947,32.3048,tearing
21.124538,-8.24587,overwhelmed
-16.014355,21.454866,meditation
9.991294,14.989678,shorter
-14.690911,-31.653543,err
-4.127898,24.759344,posted
58.85476,9.98657,brook
-6.6467557,-59.836353,24
-8.49054,2.2012868,ultimate
50.563217,1.2312226,daylight
37.359894,21.351078,eyed
16.7828,13.382345,balanced
25.645828,5.9975038,sounding
22.79559,-45.838875,discomfited
-2.2440288,-24.38174,resort
-12.6074295,-35.675594,transgressions
-6.1202297,12.2816515,dividing
-0.48138875,-3.2333233,kinds
-16.565166,1.8823844,petty
-13.030607,2.2571168,national
-46.032673,43.972836,dashwood
-32.589188,36.654514,sussex
-37.869953,43.90782,norland
-43.005596,5.7169247,discharge
-34.8819,-26.11585,fortunes
17.682737,-10.65124,warmed
-47.50283,-24.21945,attendants
-42.43472,1.221469,dispute
-45.92102,39.607147,mrs_dashwood
-42.083977,-32.667175,honor
-13.155119,-39.960495,whomsoever
-12.148045,-27.621601,breach
-51.477142,38.1755,elinor
-24.998276,-3.1292415,effectual
-17.19636,-16.003761,govern
-51.473083,38.16869,marianne
-11.6049795,-20.491837,sorrows
-3.3271563,-2.5640888,joys
-12.832424,51.273827,margaret
-5.6025662,-4.988179,seasons
-24.382576,-25.913296,rob
-38.097225,41.43783,dashwoods
10.635592,28.732677,prodigious
5.232062,5.457993,raises
17.5969,-24.077917,bind
-24.818562,-43.278675,fulfil
16.46208,-47.46457,acts
38.43061,30.520666,plate
-8.689,-6.6226716,earthly
-2.0370817,-7.9814067,mothers
-47.6901,43.64292,ferrars
-10.018996,-56.157116,doctrine
-19.587551,22.057896,attracted
1.0537074,32.001884,parliament
-1.0346078,-1.4500616,tame
-22.214788,44.67032,severely
18.13543,13.27534,impenetrable
-24.350348,19.973618,dissatisfied
-0.8782455,34.860943,keeps
-28.063126,13.674859,uncommonly
-48.705734,36.712387,mrs_ferrars
-36.077072,41.658302,devonshire
-36.79805,42.2638,barton
-45.697487,39.97565,sir_john
-45.77105,39.728474,lady_middleton
0.13630357,-43.3012,fulfilled
13.48104,4.6793556,drift
-6.3461027,-31.374733,shed
29.015123,-10.886918,wandered
-4.0215874,1.4839903,decay
28.973608,-49.772808,valley
42.061092,-4.5055876,fertile
44.653286,7.8120804,wooded
38.38611,-5.366521,pasture
48.871754,5.003982,winding
23.969847,35.256245,shutters
51.092674,17.671455,painted
26.136658,-35.8817,repair
29.59277,-16.434973,dried
-7.826254,25.360357,downs
5.469684,9.397413,extremity
1.9766511,-48.89901,enquire
-27.620838,24.809557,resembled
-36.541714,40.61728,middletons
31.609438,-34.43226,compass
-3.178181,20.784845,hunted
21.447256,-62.457195,ham
30.59268,-51.777588,inhabitants
-31.507917,30.801844,procured
24.319191,38.226807,showing
-45.87415,39.727432,mrs_jennings
21.309797,28.26719,laughter
-48.14406,37.38532,colonel_brandon
7.2439985,24.909689,bachelor
36.732525,39.686005,pulled
43.511578,24.082277,tore
-16.414257,22.960499,position
-0.7355666,21.939636,celebrated
24.48095,3.7397463,ecstatic
-19.938347,-0.733413,ability
-43.517918,1.9713354,natured
3.999986,-39.762905,infirmity
-27.300003,2.3133109,miracle
21.290663,39.850502,waistcoat
-22.669333,-31.980314,afflict
19.240072,-17.529829,bedchamber
-36.379646,41.605568,allenham
39.414295,-13.632413,valleys
-48.22446,37.89782,willoughby
-36.319176,-7.2208834,tomorrow
-49.317394,41.515446,miss_dashwood
-5.807576,-0.81630886,theme
22.93451,-1.8683574,adorned
10.52924,33.901703,dresses
55.646793,24.81472,jacket
27.600033,30.893063,ankle
32.908253,30.531687,rider
37.373936,-0.11419865,shades
-13.48882,-46.85343,inherit
44.679375,22.63935,tumbling
-37.04545,-3.7386465,brandon
20.795383,-45.24171,smitten
37.34003,24.168083,ankles
4.54127,5.639587,cant
34.12051,36.017494,violently
-6.1023626,14.531989,authors
-44.840168,-6.4217563,convert
29.170006,-10.302545,passages
-4.65159,14.1789465,pope
-3.7212338,7.4486365,picturesque
-10.632922,-30.170004,erred
-16.47252,-36.06902,deceitful
33.31167,2.093405,roads
-35.256573,-22.824577,rash
-15.846751,-26.501284,riches
-26.738585,25.660725,assigned
44.32762,-22.529724,coats
52.005875,15.147791,mass
-0.64081514,-13.093876,stubborn
15.151752,3.4046447,aim
3.1113205,32.808937,illustration
-44.009052,5.670897,cheated
-12.691063,-45.51624,everlasting
-29.660631,4.6103535,criminal
-12.240984,-27.737494,perverseness
43.024517,23.16255,tumbled
-0.5958848,11.685414,stated
-21.982609,-36.19026,withhold
50.700687,26.313652,sail
-9.229448,29.30459,provisions
-41.788174,-12.865341,won_t
4.126292,21.873306,invented
-7.4180818,34.760357,guineas
45.10468,-0.5551877,lanes
38.138626,38.14886,leant
-14.898916,-19.696472,befallen
-36.761684,42.70505,delaford
-38.708252,-11.93792,wager
10.071228,-6.2723346,pull
-36.300667,45.692585,combe
29.348383,41.074085,lowered
28.625053,32.160206,handkerchief
-50.04377,-4.2679667,dismiss
7.156392,-26.376871,departing
12.833278,-4.2900357,nourishment
-44.96226,-6.1364775,forbidding
-6.576631,-8.447134,potent
6.0392294,-21.584986,crying
42.364902,35.01756,gazing
9.993019,12.608429,sadness
-48.071163,-29.821903,hamlet
-39.130623,-6.97417,...
24.112337,29.653389,stole
40.82492,21.808756,climbing
29.388103,18.894922,thickly
41.606297,-9.12971,showers
34.24978,11.020002,extending
-12.123998,23.371792,orator
-29.18915,24.408815,eloquence
-15.262213,8.940933,external
29.197762,2.6121373,hunters
-36.247894,45.678604,magna
-8.595914,6.6638465,unanimous
-33.51957,-24.306326,content
35.68794,32.571846,loose
0.20765999,17.086899,bulk
-37.694168,8.814531,maxim
16.726927,14.970107,deliberate
-24.39246,-49.095917,judgments
5.3294377,25.151852,***
44.18579,9.268183,moss
37.99004,-7.830492,brush
40.55284,4.0072894,landscape
38.93686,3.1302063,scenery
1.5657814,32.24613,tries
34.46928,22.617243,crooked
42.123146,-0.1005265,blasted
30.431421,12.160624,heath
29.209562,-37.411236,tower
26.180994,-39.09286,troop
27.483461,-52.87214,villages
16.368217,13.2198715,conspicuous
13.851243,5.192425,casts
-19.573465,-36.209488,forgiveness
-8.272277,1.5847383,founded
-26.783216,26.13699,instructions
23.241955,-49.756924,army
-11.693375,11.127601,trades
-9.836215,7.189353,augment
-9.668563,28.090975,busily
-14.1732435,-5.693029,forbidden
28.440937,47.150448,knocking
45.800335,17.352335,turf
-32.240913,37.395702,palmers
-35.606033,-2.5877364,charlotte
-45.337746,43.101463,palmer
23.953354,42.937485,meantime
12.296385,19.835308,monstrous
28.953829,-47.65228,pitched
-36.444992,-3.6621518,droll
-34.48947,-32.745174,vile
40.738438,32.917057,whip
-36.726334,42.094917,cleveland
1.6289847,44.57047,sneer
-48.83724,-11.74916,election
-4.1833267,42.7234,p
48.162865,-23.586233,palm
5.056815,-38.755924,languages
23.733976,-46.850956,gathered
-21.888584,2.8025527,philosophy
-38.077354,41.40538,steeles
-49.36566,35.682533,lucy
-31.550943,24.349888,unceasing
-9.757588,7.078715,credulous
9.932914,-6.362624,swallow
34.077053,-6.325526,bags
5.747592,-44.0675,searched
18.762533,32.61611,monkey
27.121386,32.80214,scratching
24.731567,30.171566,lap
33.198307,-6.010107,stuffed
13.373564,-13.512394,sugar
13.358978,-13.521887,plums
33.988247,36.776344,kicked
9.096232,6.8844175,bruised
5.817101,39.82423,scratch
-46.05065,46.086605,steele
-38.294098,10.45866,task
39.6559,33.936832,outside
-36.594315,-10.834074,m_sure
-32.67866,0.91550934,vastly
-6.4975185,3.4574776,consists
38.269264,0.73312426,countless
7.6417904,10.5394535,bashful
-8.285976,-7.2159004,divine
-6.3255415,-37.26908,faithfully
8.68399,5.3890533,puts
22.989466,23.474413,paces
27.122713,33.732285,wiping
-34.58528,-25.495518,sometime
-11.316552,-20.988728,confounded
7.4624825,-1.9072036,feigned
-11.936043,-24.022263,alienated
-18.2596,-22.175468,condemnation
-0.23415077,8.287547,fairer
-2.0271394,36.278133,filigree
48.26531,17.259155,rolling
9.203211,-9.211886,terrible
2.2257693,51.310154,angrily
22.576315,-15.475482,beset
-47.953568,5.9939456,inform
-25.505919,36.76841,dismissed
-6.4203362,-59.962315,25
-6.656196,15.662638,alleged
12.789517,45.888958,ve
-36.260334,-9.997444,betty
5.055971,11.237614,abandoned
-6.4573135,-59.570866,26
19.640478,-67.081825,salmon
-0.13304543,23.899588,cod
34.266727,-16.353271,fowls
26.014164,46.95896,footman
-5.4165287,36.869495,penny
-3.6264782,29.04609,rap
6.50673,-44.388298,caused
-40.062294,-27.183159,bee
12.470499,-39.99212,porter
11.4800205,20.784178,mysterious
41.878746,36.7973,backwards
-6.8484383,-60.12997,27
-36.09045,-5.7383237,tonight
-13.366909,-5.493217,eluded
25.721012,-45.533535,city
-34.3684,41.275154,berkeley
-33.67811,41.067345,conduit
2.6768296,50.738075,impatiently
3.8867764,-27.495901,shield
-6.139172,-60.292385,28
31.775547,18.33779,landing
46.73283,11.504471,lit
14.801907,22.253576,incessantly
-5.736094,-60.435146,29
47.437935,10.612082,kneeling
-32.422695,-23.965115,sooth
8.096488,-1.9899148,pitying
42.07333,14.012925,choked
-26.15552,-33.833843,obey
-30.734234,-38.384804,obedient
-18.464521,-31.067049,deliverance
22.67055,-49.758617,chariot
15.388802,5.08682,aching
23.39982,1.143366,torrent
-25.645472,-26.930103,kill
1.0403823,-10.095221,torture
31.022875,41.690784,wildly
-1.9103615,36.540394,"',"
-40.500412,8.335564,justification
-12.366677,-32.56686,condemned
-10.416984,-39.993973,covenant
2.6746302,-0.8945702,barbarous
-8.433519,5.196422,innocence
35.98167,-38.354626,posts
40.80102,7.024257,shuddering
-5.3692417,-59.80199,30
27.231348,-42.10523,olives
41.95451,-18.315928,dove
29.984303,3.5051434,canal
26.05912,12.482018,drives
37.234703,30.493616,pillow
15.658798,-65.71824,repaired
-14.904307,-19.628078,tasted
13.120699,-22.417387,swallowed
2.0413048,-36.238377,healing
-5.7137637,-60.34169,31
-12.8134365,26.131323,uniform
31.804577,25.094057,outstretched
45.627,14.758356,rushing
18.56899,4.104233,passionate
9.501399,-22.475393,withdrew
25.206802,9.949541,lightly
-3.177337,-14.825295,salutation
15.72668,2.4541638,tending
9.040577,-39.28222,search
-1.7120337,-14.903159,beholding
3.0359735,2.9035668,fates
29.038754,-68.4525,fourteenth
31.343761,15.315641,ranging
21.372124,-7.003365,tormented
-21.464611,-30.571314,strengthen
-11.171892,-31.937458,afflictions
-21.25709,-31.35615,punish
-5.191713,-59.621334,32
18.301495,14.2556,brooding
-35.982048,6.462602,cheat
-1.722931,41.596085,painter
6.8965173,-5.984619,awhile
-7.3345323,34.771847,shillings
8.568178,10.074632,laughs
-3.78814,44.17362,nancy
17.768517,9.186335,hostile
4.2539573,-39.173958,plagued
-4.9789076,-59.627384,33
48.45919,-0.74263746,gray
50.079224,23.858486,ivory
34.23398,-16.387613,beasts
8.405846,-25.433365,seal
-33.59498,11.757351,morton
22.822206,-12.83923,stocks
7.916337,47.54067,banker
27.361885,-25.754864,thorns
44.170116,9.220812,patches
47.15887,-26.222982,rings
-5.493368,-38.701702,whereas
-13.603151,20.30661,conscientious
44.293583,-48.40157,six_hundred
-26.729107,5.5774546,easiest
-5.1934805,-60.160595,34
-36.21469,41.568275,harley
-10.931449,-29.359598,laboured
34.107372,7.434603,heights
10.454195,1.8815825,paint
32.855007,34.802265,hiding
14.046314,15.449413,enraged
-5.5100584,-60.695175,35
-24.332151,19.867884,meanness
1.2698035,-37.80178,witnesses
2.751374,48.90323,muttered
-20.776455,-1.2582747,performing
-6.5408835,-60.99838,36
8.141353,-61.40364,thomas
31.768114,-11.303468,infants
-24.9861,-7.328294,befell
-4.4779987,17.138899,per
-18.622972,23.82013,shown
-14.783194,-14.76984,malice
35.452557,-39.016407,entry
21.508661,36.38398,needle
-6.457413,-60.964275,37
4.3313737,54.932205,--'
1.299461,42.32553,steward
-7.961752,-29.208494,fury
28.774284,25.96897,packed
26.155094,16.16902,uproar
1.23285,10.0444355,bigger
-23.052654,-23.330555,comforter
19.68699,24.850616,cries
19.959293,19.418877,spasm
-11.387311,14.842389,represented
26.624327,33.8588,clapped
-40.50724,-8.118806,rascal
-32.21637,-23.74227,threats
-27.136517,-28.346119,forbear
5.049616,4.346418,conditions
-6.2867756,-61.28929,38
-12.733051,-32.87428,disobedient
14.049932,-5.298265,rage
36.871647,23.256594,feather
36.842045,-3.81414,sparks
-45.810715,-9.085433,interrupt
11.677791,-40.235535,martha
19.65444,-21.215559,bones
-10.690526,-41.46914,ordained
39.016068,-25.169474,spotted
-4.4661508,15.199249,trials
-6.300882,-61.380196,39
0.07913158,48.93902,"..."""
-42.691,0.40671182,argue
-40.501076,-7.3103566,cats
-0.9354266,-25.278257,hinder
-5.381874,-61.893276,40
-7.438684,42.068977,ho
3.396501,-49.42198,charged
-22.74388,-29.351961,befall
-40.450043,-11.081685,sha
-5.385126,-61.86759,41
0.92219,-16.445026,saint
21.93152,-33.81536,tithes
-4.3726835,-43.19456,prayers
16.645664,16.37897,immovable
17.589434,21.276056,frantic
7.5723443,3.1031873,starved
-4.2030644,-60.302757,42
-2.30606,-28.540888,persecution
50.391907,0.8625854,forenoon
49.870743,7.1704516,dotted
43.170082,-12.637039,fir
31.56854,-40.699253,mountain
45.38606,10.702346,ash
22.614784,-3.8213687,wide
48.267517,4.7697563,ridge
48.061863,4.779924,horizon
29.211449,-4.79882,circuit
34.704636,15.259655,lounging
-9.062643,47.2991,gardener
2.018735,5.6027136,dairy
36.67331,-12.485954,nests
12.993016,54.04204,fox
25.629063,-1.2953722,brood
-0.41696694,-1.7928823,oldest
-4.942324,-61.216156,43
-14.351095,33.571514,harris
4.182533,-39.167755,withstood
7.541069,-19.154701,lamentation
4.0381846,-13.297769,slumber
30.053637,21.316128,unusually
21.091518,18.13284,resistance
-0.62194663,-34.836018,bury
-9.5501585,-30.848787,signs
-0.59204215,9.198345,expand
34.265053,43.191143,roared
22.728493,6.3496246,blast
22.18517,23.306334,travellers
44.789146,-28.402504,lamps
35.62571,-38.960415,inner
-4.448481,-60.316776,44
5.121262,-1.8666656,dispatch
6.5524354,39.227646,knave
15.11744,-14.948923,beef
-11.236327,18.587217,insist
-2.866044,-3.4142873,passions
2.1522696,-6.845104,wanton
26.2185,29.579111,dagger
-38.512783,-29.12697,daggers
17.48663,8.394511,retreat
-2.1671333,-38.924225,kiss
16.235323,16.892298,imminent
16.17042,-5.2506385,scorning
-3.4346347,-60.10573,45
-16.040094,-21.990553,refreshed
10.120922,-23.105791,embraced
-8.1432905,-9.946444,bliss
0.29926097,-40.325016,reproved
-6.4299,11.026309,temperate
-0.68211895,-29.834505,unawares
-3.514124,-60.022285,46
22.732313,23.453989,smoothly
32.14258,21.949951,reclining
1.724956,32.981644,bidding
-3.8982966,27.858719,opera
30.300142,-39.17707,edge
29.655598,-30.736609,foundations
-3.2962441,2.4400768,virtuous
43.593403,21.294012,crept
-7.72821,-36.340866,murmurings
-39.11483,4.292433,wronged
-7.670022,-32.542877,humbled
-14.236894,4.751025,religion
32.743015,23.968372,panting
-3.817776,-59.495087,47
14.512788,16.719194,unmoved
-22.944424,15.480254,sensitive
-4.6049604,4.6142106,ruling
18.099697,-5.4671774,innumerable
-2.3386717,11.984883,studies
2.2028575,31.60928,sally
33.56411,-46.838367,westward
4.402661,19.871325,recognised
-3.6823938,-59.159657,48
20.151373,-50.328274,conspired
-13.452602,43.979984,manager
-1.1960022,46.472267,stammered
0.020025972,37.490982,spoiling
34.91313,30.288994,sheath
18.896029,23.978354,echoed
17.177818,3.500948,unspeakable
-4.2828174,-58.97063,49
-5.965226,5.924699,unconquerable
-2.0862486,-3.2716787,labor
-2.5708852,-57.243084,afterward
-0.38003197,-14.615194,scorn
36.913548,-32.572098,burnt
-6.4532566,7.351708,appropriate
27.616125,-20.982265,flourish
24.04173,-44.78155,residue
-4.212008,-58.742046,50
-9.366627,42.36838,nobleman
32.229385,20.25034,shuffling
22.94842,-1.964965,crowned
13.794918,27.392847,lingered
17.50886,-2.3224034,haughty
-30.220013,10.223375,policy
22.66796,-47.633926,fled
-4.9441257,1.5205263,breed
2.7780857,28.09012,bible
17.615824,-28.794327,testament
3.824669,-53.810093,moses
23.595644,-5.265612,darkness
18.270739,-6.8429646,firmament
24.641218,-48.8689,gathered_together
-8.485602,-57.30885,unto
31.621023,-19.74912,herb
-13.344581,-47.557846,seed
-14.670049,-40.384846,hath
33.805016,-16.443369,fowl
0.33776587,19.632998,whales
18.322527,-6.2363634,winged
31.14111,-24.044779,fruitful
29.094324,-69.29858,fifth
33.880802,-16.425858,creeping
33.629555,-16.487572,beast
33.79592,-16.439335,creepeth
5.2102966,-30.368082,dominion
-0.97497076,-44.710247,wherein
29.017467,-69.24338,sixth
29.390614,-68.94515,seventh
-1.2307711,-45.496803,sanctified
31.578741,-21.130177,plant
47.88543,2.4033124,mist
31.720634,-25.86653,watered
20.610134,-9.982395,nostrils
32.25561,-22.69519,planted
33.78079,-47.10063,eastward
29.888435,-41.342976,eden
45.898212,-26.957567,onyx
25.359266,-42.48261,ethiopia
7.425193,-34.37036,goeth
23.107735,-52.79171,assyria
31.16739,-48.038013,euphrates
-18.782461,-53.7044,mayest
-18.979227,-56.01149,thou_shalt
33.373768,-34.03743,thereof
-3.1831558,-10.967614,adam
-19.055628,-37.978436,whatsoever
49.350124,23.383072,ribs
38.400436,24.334959,rib
-0.48036873,-32.90242,cleave
21.464298,-11.808412,naked
23.457142,-20.172068,serpent
-14.290332,-34.304108,yea
11.841601,-42.559128,gods
35.695553,-19.641645,fig
-21.158663,-53.13177,thee
-19.30349,-52.869,wast
-19.734236,-53.947735,hast
-1.5829489,-46.969707,whereof
-18.821394,-53.264935,shouldest
-18.710772,-50.51203,gavest
-3.9131398,-35.978157,beguiled
-14.366183,-38.47145,cursed
21.327087,-21.75003,belly
-18.967672,-55.992374,shalt
54.472782,18.496958,heel
-11.4580345,-53.25395,hearkened
20.502447,-12.211019,sweat
-3.1594315,-10.95717,eve
45.248417,-25.75945,skins
48.54206,-25.476688,cherubims
48.06929,13.328564,flaming
21.528551,-17.645544,sword
12.454192,-53.329235,cain
-5.8830767,-28.497133,gotten
12.450992,-53.263554,abel
12.621095,-40.209446,keeper
38.312107,23.678751,tiller
5.237395,-47.663036,wroth
-16.868816,-53.84484,doest
31.281399,-46.03252,lieth
20.802248,-51.249664,slew
5.9371095,-21.620293,crieth
11.210282,-7.5071507,fugitive
-17.152786,-42.861362,findeth
-25.575184,-26.937307,slay
-19.440472,-43.61734,whosoever
-19.772438,-30.907673,vengeance
21.136065,-63.441902,enoch
27.197536,-37.609886,builded
19.004469,-68.011375,begat
21.052309,-63.54688,lamech
26.602856,-44.54647,tents
25.97594,4.8591466,organ
46.313164,-27.428417,brass
-27.725824,-33.70321,hearken
21.653059,-44.554897,slain
-13.515991,-38.026142,avenged
45.969902,-48.58646,seventy
-15.362842,-51.9866,begotten
21.47013,-63.05301,noah
21.266546,-63.227192,shem
21.19142,-62.98919,japheth
25.709137,-47.16003,giants
6.3885,-30.886889,renown
10.728145,-44.07585,repented
-16.006735,-33.959064,corrupt
-6.3360744,-28.528088,corrupted
37.076828,-36.22301,ark
51.649666,-26.967512,cubits
51.672535,-26.74558,breadth
51.459003,-26.700575,cubit
37.151333,-13.726313,flood
-17.964209,-36.121525,righteous
27.648457,-68.44584,seventeenth
39.548203,-11.241191,fountains
-3.706441,-45.696068,selfsame
14.450449,-22.668335,lift
22.884216,-38.647648,upward
25.885487,-13.145043,abated
13.404608,-26.402649,until
29.607601,-69.341446,tenth
46.28391,1.8737847,tops
40.725853,-17.60228,raven
-0.6593404,-57.34517,lo
4.794078,-52.125565,spake
42.180798,-36.103607,burnt_offerings
42.452618,-36.08077,sweet_savour
0.7116325,-31.313133,smite
19.483492,-29.211536,remaineth
29.785212,-22.238323,harvest
35.54806,-16.562767,fishes
-16.3735,-42.061363,liveth
-19.307804,-43.42464,whoso
19.261389,-29.61758,therein
27.324665,-46.10515,canaan
16.33282,-30.16778,vineyard
18.208618,-21.94427,drunken
19.536596,-19.005758,uncovered
28.755455,-41.92623,tent
-15.181769,-58.763718,nakedness
21.968092,-25.649582,garment
24.6706,-41.847076,javan
25.01845,-41.589046,tarshish
16.884212,-4.362552,isles
-9.826952,-43.78357,gentiles
4.647858,-30.978172,nations
17.643417,-58.897617,sheba
24.444946,-42.1644,dedan
2.1139843,22.526913,hunter
-8.127539,-55.476982,wherefore
24.727962,-46.531612,nineveh
17.24965,-44.601467,sidon
16.95538,-58.61625,heth
27.822767,-49.219475,jebusite
27.90909,-49.18199,amorite
31.064468,-52.643764,canaanites
33.37089,-47.77114,border
-19.21434,-51.76776,comest
24.90008,-47.668858,gerar
28.497795,-50.2791,gaza
-19.251925,-51.953804,goest
25.558437,-44.541386,sodom
25.48547,-44.613476,gomorrah
21.00882,-63.78226,eber
21.820042,-64.08825,elam
21.12804,-63.592007,arphaxad
18.970882,-62.7429,aram
-0.60027826,58.648308,peleg
40.44665,-28.676554,ophir
28.843925,-47.725365,journeyed
43.50344,9.00218,slime
27.052113,-28.454254,morter
12.150568,-29.260569,scatter
20.46574,-63.026493,nahor
21.15479,-63.346577,terah
14.052879,-57.97206,abram
22.776222,-62.772385,haran
-3.9319632,-33.844154,nativity
23.902655,-47.43716,chaldees
13.729441,-58.24394,sarai
18.21825,-60.926838,milcah
28.022554,-19.824574,barren
-14.983234,-38.790726,curseth
28.01713,-48.78607,canaanite
26.975105,-48.850044,bethel
1.6657323,-30.812204,famine
27.180626,-45.69799,egypt
-0.62728477,-35.04671,sojourn
26.743687,-45.504364,egyptians
18.19734,-47.599724,princes
